timestamp,pid,name,cmdline,cpu_pct,mem_pct,rss_mb,io_read_kbps,io_write_kbps,biopattern_COUNT,biopattern_KBYTES,biopattern_RND(%),biopattern_SEQ(%),tcpstates_NEWSTATE,bindsnoop_PROT_TCP,bindsnoop_PROT_UDP,pidpersec_PID/s,cachestat_HITS,cachestat_BUFFERS(MB),cachestat_CACHED(MB)
1758273220,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,71.3,0.375,14.5,0.0,3.96,6711.528,3.96,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.707
1758273221,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.532,562.172,18.341,0.0,0.0,18.341,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.691
1758273221,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,0.0,0.375,14.5,0.0,3.657,5024.06,3.657,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.691
1758273222,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.85,342.371,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.219,819.691
1758273222,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.509,561.297,27.771,0.0,0.0,27.771,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.691
1758273222,4911,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,0.71,27.477,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.691
1758273222,2524,Xwayland,/usr/bin/Xwayland :0 -rootless -noreset -accessx -core -auth /run/user/1000/.mutter-Xwaylandauth.B9C1C3 -listen 4 -listen 5 -displayfd 6 -initfd 7,0.0,0.868,33.574,2.943,0.0,16.817,2.943,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.691
1758273222,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,12.0,0.375,14.5,0.0,0.0,5794.128,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.691
1758273223,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.496,560.797,23.002,0.0,0.0,23.002,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.695
1758273223,4911,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,0.71,27.477,5.743,0.0,12.923,5.743,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.695
1758273223,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.853,342.496,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.219,819.695
1758273223,3634,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,20.9,1.06,40.992,0.0,0.0,14.897,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.695
1758273223,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,22.8,0.375,14.5,0.0,4.826,9014.14,4.826,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.695
1758273223,2042,gnome-shell,/usr/bin/gnome-shell,0.0,4.769,184.496,14.305,0.0,44.46,14.305,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.695
1758273223,2441,snap-store,/snap/snap-store/1216/usr/bin/snap-store --gapplication-service,0.0,5.25,203.086,0.0,0.0,0.0,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.695
1758273224,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.477,560.047,22.493,0.0,0.0,22.493,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.699
1758273224,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,67.3,8.863,342.871,0.0,0.0,1.906,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.219,819.699
1758273224,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,28.5,0.375,14.5,0.0,4.216,7776.937,4.216,-1.0,-1.0,-1,0,0,0.0,-1,38.219,819.699
1758273226,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.457,559.297,16.143,0.0,0.0,16.143,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.699
1758273226,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,127.0,0.375,14.5,0.0,0.0,3227.079,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.699
1758273227,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.457,559.297,7.172,0.0,0.0,7.172,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.699
1758273227,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.869,343.121,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.227,819.699
1758273227,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,64.0,0.375,14.5,0.0,0.0,5491.727,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.699
1758273227,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.464,559.547,20.612,0.0,0.0,20.612,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.703
1758273227,3510,code,/proc/self/exe --type=gpu-process --disable-gpu-sandbox --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --use-gl=angle --use-angle=swiftshader-webgl --shared-files --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,2.837,109.746,0.0,0.0,0.139,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.703
1758273228,4911,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,0.703,27.199,1.722,0.0,10.764,1.722,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.703
1758273228,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,3.6,0.375,14.5,0.0,5.498,9326.711,5.498,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.703
1758273228,4911,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,0.703,27.199,0.0,0.0,14.348,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.703
1758273228,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.503,561.047,6.806,0.0,0.0,6.806,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.703
1758273228,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,57.5,0.375,14.5,0.0,0.0,9629.752,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.703
1758273229,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.512,561.422,33.178,0.0,0.0,33.178,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.707
1758273229,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.892,343.996,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.227,819.707
1758273229,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,0.0,0.375,14.5,0.0,3.313,5082.024,3.313,-1.0,-1.0,-1,0,0,0.0,-1,38.227,819.707
1758273231,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.921,345.121,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.234,819.707
1758273231,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,65.9,14.567,563.547,32.2,0.0,0.0,32.2,-1.0,-1.0,-1,0,0,0.0,-1,38.234,819.707
1758273231,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,52.2,0.375,14.5,0.0,0.0,4518.876,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.234,819.707
1758273232,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.596,564.672,25.333,0.0,0.0,25.333,-1.0,-1.0,-1,0,0,0.0,-1,38.234,819.707
1758273232,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,26.5,0.375,14.5,0.0,0.0,4823.903,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.234,819.707
1758273232,2042,gnome-shell,/usr/bin/gnome-shell,0.0,4.769,184.496,0.443,0.0,31.996,0.443,-1.0,-1.0,-1,0,0,0.0,-1,38.234,819.707
1758273232,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,50.9,8.931,345.496,0.0,0.0,1.464,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.234,819.707
1758273233,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.95,346.246,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.234,819.707
1758273233,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.613,565.297,19.273,0.0,0.0,19.273,-1.0,-1.0,-1,0,0,0.0,-1,38.234,819.707
1758273233,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,124.6,0.375,14.5,0.0,3.967,7403.904,3.967,-1.0,-1.0,-1,0,0,0.0,-1,38.234,819.707
1758273234,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.502,561.004,10.241,0.0,1.707,10.241,-1.0,-1.0,-1,0,0,0.0,-1,38.234,820.449
1758273234,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,9.08,351.258,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.234,820.449
1758273234,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,0.0,0.375,14.5,0.0,0.0,5168.576,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.234,820.449
1758273235,3397,code,/snap/code/206/usr/share/code/code --no-sandbox --force-user-env,0.0,3.336,129.074,8.072,0.0,6.885,8.072,-1.0,-1.0,-1,0,0,0.0,-1,38.234,820.414
1758273235,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.505,561.129,12.308,0.0,0.0,12.308,-1.0,-1.0,-1,0,0,0.0,-1,38.234,820.414
1758273235,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.957,346.508,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.234,820.414
1758273235,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,75.3,0.375,14.5,0.0,0.0,7081.746,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.234,820.414
1758273236,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.508,561.254,14.116,0.0,0.0,14.116,-1.0,-1.0,-1,0,0,0.0,-1,38.234,820.574
1758273236,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.951,346.258,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.234,820.574
1758273237,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,0.0,0.375,14.5,0.0,2.077,3179.769,2.077,-1.0,-1.0,-1,0,0,0.0,-1,38.234,820.574
1758273237,4911,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,0.703,27.199,0.0,0.0,9.864,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.234,820.574
1758273238,4912,code,/proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --no-sandbox --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=3414 --enable-crash-reporter=406b6f7c-6c33-40e0-974c-ff7e2e416e18 no_channel --user-data-dir=/home/admin1/.config/Code --standard-schemes=vscode-webview vscode-file --secure-schemes=vscode-webview vscode-file --cors-schemes=vscode-webview vscode-file --fetch-schemes=vscode-webview vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3 i 7176041439961791311 13956142076047266361 262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports EarlyEstablishGpuChannel EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion FontationsLinuxSystemFonts ScreenAIOCREnabled SpareRendererForSitePerProcess --variations-seed-version,0.0,8.951,346.258,0.0,0.0,0.0,0.0,-1.0,-1.0,11,1,0,0.0,-1,38.242,820.574
1758273238,3527,code,/snap/code/206/usr/share/code/code --type=zygote --no-sandbox,0.0,14.508,561.254,2.536,0.0,0.0,2.536,-1.0,-1.0,-1,0,0,0.0,-1,38.242,820.574
1758273238,26564,python3,python3 collect_proc_features.py --interval 1 --topn 100 --out proc_features.csv,52.5,0.375,14.5,0.0,0.0,8780.554,0.0,-1.0,-1.0,-1,0,0,0.0,-1,38.242,820.574
